,CKSAAP_FA.gap3,CTriad_g2.g5.g3,CKSAAP_RF.gap3,DDE_RR,DPC_KG,CKSAAP_NR.gap2,CKSAAP_EL.gap2,GTPC_uncharger.alphaticr.postivecharger,GTPC_uncharger.postivecharger.uncharger,CTDC_solventaccess.G1,CKSAAP_RC.gap1,formula_H,CKSAAP_VD.gap1,CKSAAP_FA.gap1,formula_C,DDE_CR,CKSAAP_TP.gap3,CKSAAP_PF.gap1,CKSAAP_GK.gap3,DDE_LD,DPC_KV,CTDT_hydrophobicity_FASG890101.Tr1331,CTDD_hydrophobicity_ZIMJ680101.2.residue0,CKSAAGP_alphaticr.negativecharger.gap2,CKSAAP_KK.gap1,CTDD_polarity.2.residue25,DDE_HS,ABHPRK__24,CTDD_hydrophobicity_FASG890101.3.residue50,Calculate_mw,CKSAAGP_aromatic.postivecharger.gap0,Cougar__5,CTDC_polarizability.G1,Moran_BIGC670101.lag3,CKSAAP_FK.gap3,CTDD_hydrophobicity_PRAM900101.2.residue75,CKSAAP_TY.gap2,CKSAAGP_uncharger.aromatic.gap2,CTDD_hydrophobicity_ARGP820101.1.residue100,CTDC_hydrophobicity_ZIMJ680101.G2,Z5__17,QSO3_SC_R,CTDC_hydrophobicity_ARGP820101.G2,CKSAAGP_alphaticr.postivecharger.gap2,DDE_VK,CTDD_hydrophobicity_PONP930101.3.residue25,Ez__3,CTDD_polarity.3.residue100,CTDD_hydrophobicity_ZIMJ680101.2.residue50,DDR_L,DDE_SA,CKSAAGP_aromatic.alphaticr.gap4,CTDT_hydrophobicity_PONP930101.Tr1221,Z5__1,Ez__12,CTDD_charge.1.residue75,QSO3_SC_L,Geary_CIDH920105.lag2,CTDD_hydrophobicity_PRAM900101.2.residue0,DDE_KV,CKSAAGP_postivecharger.alphaticr.gap3,Ez__5,GTPC_alphaticr.alphaticr.postivecharger,Ez__2,NMBroto_CIDH920105.lag3,NMBroto_CHAM820102.lag1,CTDC_hydrophobicity_PONP930101.G3,Moran_CHAM810101.lag1,Geary_CHAM820102.lag2,CKSAAGP_aromatic.alphaticr.gap2,APAAC_Pc1.T,CKSAAP_WL.gap3,CTDD_charge.1.residue50,CKSAAGP_negativecharger.postivecharger.gap5,Moran_CIDH920105.lag2,CTDD_hydrophobicity_PONP930101.2.residue75,DDE_LS,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_PRAM900101.G3,NMBroto_DAYM780201.lag1,CTDD_hydrophobicity_ENGD860101.2.residue75,DDE_RL,Z3__8,QSO3_SC2,Geary_BIGC670101.lag3,Moran_CHAM820101.lag3,CTDD_secondarystruct.1.residue25,NMBroto_CIDH920105.lag1,Z5__22,CTDT_hydrophobicity_PRAM900101.Tr1221,CKSAAGP_postivecharger.uncharger.gap5,CTDD_solventaccess.1.residue25,CKSAAP_KG.gap3,Z5__5,Z5__24,DDE_RA,Boman_Index,Moran_CHAM810101.lag3,Cougar__2,CKSAAP_SL.gap2,CTDD_hydrophobicity_FASG890101.2.residue25,Geary_BIGC670101.lag1,CKSAAGP_postivecharger.uncharger.gap0,DDE_RG,CKSAAGP_aromatic.postivecharger.gap5,NMBroto_CHAM810101.lag2,CTDD_hydrophobicity_ZIMJ680101.2.residue25,CTDD_normwaalsvolume.1.residue100,CTriad_g1.g2.g5,Ez__11,APAAC_Pc1.F,CTDD_hydrophobicity_ARGP820101.2.residue50,Geary_CHAM820101.lag3,CKSAAGP_alphaticr.alphaticr.gap3,Ez__6,CTDC_hydrophobicity_ENGD860101.G1,Geary_CHOC760101.lag3,Z5__11,Moran_CHOC760101.lag1,CTDC_hydrophobicity_PONP930101.G1,CKSAAGP_postivecharger.uncharger.gap1,ABHPRK__27,CTDD_polarizability.1.residue75,Flexibility,CTDD_hydrophobicity_PONP930101.1.residue50,DDE_LH,MSW__7,CKSAAGP_alphaticr.postivecharger.gap5,NMBroto_CHAM820102.lag2,CKSAAGP_aromatic.uncharger.gap1,MotifBitVec_FKK,MotifBitVec_LKL,MotifBitVec_KKLL,MotifBitVec_KWK,MotifBitVec_VLK,MotifBitVec_CYCR,MotifBitVec_CRR,MotifBitVec_RFC,MotifBitVec_RRR,MotifBitVec_LKKL,MotifBitVec_ALW,MotifBitVec_GCS,MotifBitVec_AAAK,MotifBitVec_KLLS,MotifBitVec_LGKL,MotifBitVec_LLKKV,MotifBitVec_AKAAL,MotifBitVec_KVLKA,MotifBitVec_HIF,MotifBitVec_KKG,MotifBitVec_QN,y
HMP3_trainN_526,-0.327688651,-0.328500044,1.591402357,-0.344234539,-0.355967201,-0.124089623,-0.097558339,4.074965961,-0.305900806,-0.532618478,-0.255181109,-0.257203693,-0.158759792,-0.20585997,-0.045126286,-0.230622602,-0.193858307,4.273047301,-0.418409507,-0.21605654,1.558079851,-1.152219806,0.065521846,-0.429710343,-0.40255247,-0.321903958,-0.18637324,-0.15932492,0.864849691,-0.232543082,-0.652452462,-2.549462913,-1.245675529,-0.132134777,-0.239403439,0.404427525,-0.099042587,1.671755708,-2.155911389,0.556987475,0.182913765,-0.096838821,0.219644714,-0.430555003,-0.259453017,0.350822424,0.247092804,0.704265534,0.863733339,1.111257361,-0.302105578,0.586211218,-0.175224443,-0.401495761,-1.370917483,0.40695384,-0.714420261,-0.011819447,-0.028198648,1.519464498,1.021976785,-0.073593131,-0.877269743,-0.454570414,0.467798948,1.11456101,-0.025558026,-0.365959724,0.61560847,0.280783964,-0.627224315,-0.26413321,-1.617513541,-0.215050671,-0.125585457,0.456121325,-0.329904952,0.090945314,0.129901035,0.178168188,0.445227179,-0.257153533,-1.303044813,-0.602107397,0.43414672,-0.166996152,-1.254630829,0.145382971,-0.973415502,-0.34474602,1.881951392,0.232547931,-0.363102485,-0.484184915,0.004684675,-0.195797266,-0.521235576,1.032574698,-0.378444901,-0.285291999,-0.240184074,0.721613357,0.341816698,-0.280204546,0.510757055,-0.255525458,-0.167983047,0.323790312,-0.433119557,-1.252986111,1.537962612,0.977003285,0.454357183,-1.401460768,-0.335542026,1.071600535,0.258616894,-0.877914238,-0.897357989,0.165601846,-0.748673208,0.646540453,0.473393726,-0.270448781,0.018867677,3.728928379,1.396201383,-1.201414844,1.370566821,2.490283126,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_527,-0.327688651,-0.328500044,-0.120528426,-0.344234539,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,-0.11524322,-0.255181109,-0.44730779,-0.158759792,-0.20585997,-0.436199556,-0.230622602,-0.193858307,-0.200820692,-0.418409507,-0.21605654,-0.394507499,-1.152219806,-0.864737016,-0.429710343,-0.40255247,-0.321903958,-0.18637324,-1.281351937,0.864849691,-0.409711655,-0.652452462,-0.622427737,1.010465649,0.977116611,-0.239403439,0.835392746,-0.099042587,-0.483960387,0.305614575,1.402156187,-0.378935478,-0.682927226,1.73892798,0.362175615,-0.259453017,1.461202674,0.09077672,-0.115259712,-0.650567842,0.536797309,-0.302105578,-0.649811903,1.918278604,-1.684820349,-1.535235199,-0.881398167,-0.340726714,-0.021075256,-0.028198648,-0.409122198,1.021976785,-0.062248831,1.825946292,0.230459406,-0.633472492,0.427779495,-1.379265618,-0.654151999,-1.637658141,-0.881790321,0.258534752,-0.26413321,-1.617513541,-0.215050671,-0.095225607,0.243583813,-0.329904952,-1.776879388,-1.687142228,-0.261738793,0.662381502,-0.257153533,-0.137439136,0.895708543,-0.846442465,1.138545693,-0.634892557,0.011699364,-0.343681047,1.264140548,-0.59882883,0.232547931,-0.363102485,0.240141679,-0.194935895,-0.195797266,-0.243077894,0.072872615,-0.886217185,-0.285291999,0.719686765,0.354510067,-0.812539867,-0.280204546,-0.590837018,0.120119332,-0.819251056,0.148393129,-0.433119557,-1.764809226,-0.997291363,-1.108042021,-1.051783127,0.989698392,-0.558687853,0.299338032,-0.894268786,0.524422562,-0.080898453,-0.549136336,-0.748673208,-1.069152221,0.667627088,0.049390161,-1.797092256,-0.252887472,-1.130721837,0.892498502,0.449700028,-0.582729672,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_528,-0.327688651,-0.328500044,-0.120528426,-0.349847748,2.54185608,-0.124089623,-0.097558339,-0.451160115,-0.305900806,0.865588637,-0.255181109,-0.041752384,-0.158759792,-0.20585997,-0.250954323,-0.235641689,-0.193858307,-0.200820692,1.364509682,-0.224490354,3.305131691,0.132556064,-0.585659357,-0.429710343,-0.40255247,-0.892620779,-0.195469737,0.313107509,0.603225343,-0.298060976,0.247068054,0.665375677,0.164412708,0.11886563,-0.239403439,0.070429479,-0.099042587,-0.483960387,0.767150693,1.211993227,0.193193266,-0.210159072,1.131214673,1.015012595,-0.2623656,0.767215018,-0.048598748,0.314991042,-0.741425913,-0.436964431,-0.314016451,0.503809677,0.26551304,-0.390111995,-0.748646162,0.729041842,-0.003941171,-0.210455116,-0.623984152,3.343129526,0.899794916,-0.295399395,0.824755168,0.263927864,-0.303197722,0.145109649,-0.206052372,-0.894981245,-0.025822742,0.212397241,-0.627224315,-0.26413321,-0.619549138,-0.215050671,0.358304224,0.126688182,-0.342421285,-0.889662655,-0.051803292,-0.147646462,0.108637979,1.793517701,0.563864099,0.972251983,-0.160050596,0.399467214,-0.727853298,-0.668802263,0.157411013,-0.40119818,-0.59882883,0.722948341,-0.363102485,-0.044051907,-0.15272434,-0.209707004,-0.399956413,-0.971625957,0.25495779,-0.285291999,1.091636715,-0.639057496,-0.812539867,-0.291085489,-0.590837018,1.468442784,-0.542462152,0.674584678,3.255019965,-0.666789174,-0.113985545,-0.836986131,-0.351171846,1.213869563,-0.120862655,-0.221939157,-0.440779567,0.583992404,0.619625456,-0.298977972,-0.748673208,-0.525849541,0.172332015,-1.080869617,-0.677250297,-0.25922125,-1.217149801,1.391049299,0.369222327,-0.582729672,-0.342700844,-0.239143351,-0.183156561,-0.260109142,4.616312904,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,8.937281466,-0.145980072,0
HMP3_trainN_529,-0.327688651,-0.328500044,-0.120528426,-0.349847748,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,0.072575646,-0.255181109,-0.295224513,-0.158759792,-0.20585997,-0.148040304,-0.235641689,-0.193858307,-0.200820692,-0.418409507,-0.224490354,-0.394507499,-0.537761781,-0.291077384,-0.429710343,-0.40255247,-0.628142252,-0.195469737,-0.749865455,0.106139083,-0.240722717,0.247068054,-0.836852109,1.950524474,0.512379301,-0.239403439,0.070429479,11.9149347,1.544948879,0.474844485,-0.795282465,-1.106321808,-0.682927226,0.048725347,0.26891319,-0.2623656,0.767215018,-0.962793008,-0.463557942,-0.453708689,0.634767241,-0.314016451,-0.649811903,1.257172379,-1.403850462,-0.387840038,0.48425496,-0.758877631,0.443746016,-0.623984152,-0.411167369,-0.016569105,-0.834148048,-0.026257287,-0.62759234,0.132565149,0.215251053,-1.063400514,0.28697051,0.07943399,0.212397241,3.01315493,-0.26413321,-0.363315035,-0.215050671,-0.738055218,-0.479043727,-0.342421285,-0.002445922,-1.346446616,-0.993169832,0.108637979,-0.267257082,-0.149556306,0.344247854,-0.708320221,0.589607677,-0.727853298,0.310643513,0.060184044,2.139149032,0.552961987,-1.140573218,-0.363102485,-0.402863372,-0.183806816,-0.209707004,-0.47160766,0.211422256,-1.16669896,-0.285291999,-0.732117879,-1.048774484,0.281061089,-0.291085489,-0.590837018,0.500845277,-0.542462152,0.34133003,-0.433119557,-0.497309515,0.760859897,-0.836986131,-0.827232387,-0.280604911,-0.810620128,-0.955588535,-0.910128079,0.423815937,0.76620406,0.3800233,-0.748673208,0.56075582,-0.012189679,-0.719455976,0.47285766,-0.25922125,0.03076647,0.742933263,-0.176938553,0.868415261,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_530,-0.327688651,-0.328500044,-0.120528426,-0.349847748,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,0.469082142,-0.255181109,0.008942042,-0.158759792,-0.20585997,-0.086291893,-0.235641689,-0.193858307,-0.200820692,-0.418409507,-0.224490354,-0.394507499,0.467714987,-0.291077384,-0.429710343,-0.40255247,-0.892620779,-0.195469737,-1.281351937,1.100311604,-0.204592252,-0.652452462,0.303119542,0.521635061,-0.315616296,-0.239403439,0.275137959,-0.099042587,-0.483960387,-0.694380348,0.007627812,-0.945687407,-0.682927226,0.409555122,0.26891319,-0.2623656,0.239784399,-0.231788336,-0.463557942,-0.453708689,-1.1539262,-0.314016451,-0.649811903,0.76134271,-0.67456329,0.251476063,0.239468079,-1.214775371,-1.29385325,-0.623984152,-0.411167369,0.899794916,-1.019541809,2.526780079,-0.032742498,-0.808533664,0.407318494,-0.206052372,-1.772228437,-1.740641146,-0.881790321,0.280010974,-0.26413321,-0.363315035,-0.215050671,1.24724969,-0.479043727,-0.342421285,1.328379179,-0.483351067,-0.243978064,0.314934586,-0.267257082,0.212969425,0.758278277,0.069217318,0.032022243,0.449649418,-1.267418969,0.540784305,0.614940705,-0.59882883,0.101774488,-0.363102485,0.307468194,-0.958790182,-0.209707004,-0.715795108,-1.171126993,0.278061076,-0.285291999,-0.732117879,0.016557889,-0.812539867,-0.291085489,-0.590837018,1.064558844,-0.542462152,0.008075382,0.796260284,1.336503822,-0.997291363,-0.440827523,-0.518650754,0.840250945,0.426479972,-0.221939157,-0.518819723,0.003693196,0.160159832,0.040522664,-0.748673208,-0.525849541,-0.012189679,-0.95972704,-0.389723308,-0.25922125,-0.419692861,0.742933263,0.218226322,-0.582729672,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_531,-0.327688651,-0.328500044,-0.120528426,0.795052784,-0.355967201,-0.124089623,-0.097558339,-0.451160115,2.337070181,-1.909956831,-0.255181109,-0.155814842,-0.158759792,-0.20585997,-0.271537127,-0.235641689,-0.193858307,-0.200820692,-0.418409507,-0.224490354,-0.394507499,-1.208079626,-0.291077384,-0.429710343,-0.40255247,-0.892620779,-0.195469737,-0.749865455,0.106139083,-0.095913537,-0.652452462,0.595867121,-0.550031999,-0.570064063,-0.239403439,-0.74840444,-0.099042587,1.544948879,0.474844485,0.40908295,1.276927954,0.924844766,0.409555122,-0.477186216,-0.2623656,1.294645636,1.742917099,0.314991042,-0.741425913,-1.1539262,-0.314016451,-0.649811903,0.76134271,-1.117362226,-0.414605711,0.48425496,-1.214775371,-1.525652971,-0.623984152,-0.411167369,0.899794916,1.569153159,-0.877269743,1.978321841,0.238357756,1.684186025,-0.634726443,0.746511792,-0.056332942,-0.881790321,0.16056322,-0.26413321,1.174089585,-0.215050671,1.593815598,0.732420091,-0.342421285,-0.002445922,-0.914898842,-1.311855882,-1.748031481,-0.267257082,-0.475586079,0.182462857,0.143849742,0.120869876,-0.13910194,1.84848182,-1.339995241,0.614940705,-0.59882883,-1.761747071,-0.363102485,-0.707420301,1.606993429,-0.209707004,1.1181902,-0.223195016,1.620709806,-0.285291999,-0.732117879,-1.050759967,2.468263001,-0.291085489,0.432071764,0.217228122,-0.542462152,0.174702706,-0.433119557,-0.628100408,-0.997291363,1.539965518,-0.460445653,-1.401460768,1.175079928,1.245359598,-0.15435737,-0.53870038,0.609043653,0.719523936,2.712801666,-1.069152221,-1.488363232,-0.120994068,-0.964777287,-0.25922125,-0.065751511,-0.553298809,-0.285588868,0.868415261,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_532,2.667216016,2.15009504,-0.120528426,-0.349847748,-0.355967201,-0.124089623,-0.097558339,1.686177199,-0.305900806,-1.11694384,-0.255181109,0.008942042,-0.158759792,-0.20585997,0.078370536,-0.235641689,-0.193858307,-0.200820692,-0.418409507,-0.224490354,-0.394507499,1.138032832,-0.88024133,-0.429710343,0.434107289,-0.099185199,5.370642968,-0.218378973,0.106139083,-0.064434061,0.247068054,-0.396433328,0.164412708,-1.790750016,-0.239403439,0.889263398,-0.099042587,1.544948879,0.182538277,0.810538088,-0.149151318,-0.682927226,0.048725347,-0.477186216,-0.2623656,-0.815076839,-0.035849642,0.314991042,-0.165991464,-0.24696214,3.330092905,-0.649811903,0.26551304,0.063970303,-0.934770467,-0.005318802,-0.466269851,0.867650269,0.204303012,-0.411167369,-0.932933127,-0.404101642,-0.877269743,-0.512163276,-0.425703764,0.207056559,-0.634726443,0.583275568,1.484985578,-0.881790321,0.312938448,-0.26413321,-0.363315035,-0.215050671,-0.840118826,0.934330727,-0.342421285,0.441162445,-0.483351067,-0.227726013,0.108637979,-0.267257082,-0.515481521,0.563440431,2.153668062,-1.171056935,-0.727853298,0.050033195,-0.184505992,0.106871262,-0.59882883,0.722948341,-0.363102485,-0.559695295,0.355571172,-0.209707004,0.195895354,0.054779432,-0.711789151,2.667481914,1.319606039,-0.998583132,1.374662045,-0.291085489,1.454980546,-0.196535146,-0.542462152,0.174702706,-0.433119557,-0.61221194,2.635183687,-0.440827523,1.440120489,-1.401460768,0.572778725,0.144885532,1.734034168,-1.450708851,0.674151875,1.398525209,0.40515175,1.1040585,0.172332015,0.367759029,-0.102196318,3.616393707,-0.129633916,0.094817227,-0.002144569,0.868415261,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_533,2.667216016,-0.328500044,-0.120528426,-0.349847748,-0.355967201,-0.124089623,-0.097558339,3.823514513,-0.305900806,-0.323930849,-0.255181109,-0.029078777,-0.158759792,-0.20585997,0.09895334,-0.235641689,-0.193858307,-0.200820692,-0.418409507,-0.224490354,-0.394507499,1.138032832,-0.88024133,-0.429710343,0.434107289,1.223207436,5.370642968,-0.218378973,-0.390947177,-0.08688092,1.146588569,-0.271063587,-0.192809646,-1.204092944,-0.239403439,0.889263398,-0.099042587,1.544948879,0.182538277,0.810538088,-0.212984584,-0.682927226,0.048725347,0.26891319,-0.2623656,-0.815076839,0.272623193,0.314991042,-0.453708689,-0.169773709,3.330092905,-0.649811903,1.753002048,0.072948642,-1.201032837,-0.005318802,-0.445579,-0.418079946,1.584781618,-0.411167369,-0.016569105,-0.36164566,-0.877269743,-0.825802005,-0.336872985,0.622968,-0.634726443,1.213915395,-0.171093967,0.212397241,-0.627224315,-0.26413321,-0.619549138,-0.215050671,0.356445353,0.934330727,-0.342421285,0.441162445,-0.483351067,0.939226809,0.108637979,-0.267257082,-0.417541596,0.530387582,1.467051078,-0.373888298,-0.727853298,-0.60906191,-0.801842373,-0.40119818,-0.59882883,0.101774488,2.31275424,-0.674581331,1.001452505,-0.209707004,-0.107905932,-1.909502804,-0.052608807,-0.285291999,1.091636715,-1.547886619,0.281061089,-0.291085489,0.432071764,0.984735084,-0.542462152,0.174702706,-0.433119557,-0.761656834,1.658668166,-0.836986131,0.433231396,-1.027842149,1.15407505,0.511710221,0.874639702,-0.161886658,1.463780801,0.719523936,-0.748673208,1.1040585,1.094940485,-0.883649521,-0.389723308,3.616393707,-0.469940286,-0.553298809,0.438608077,-0.582729672,2.917996896,-0.239143351,-0.183156561,3.844539999,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_534,-0.327688651,-0.328500044,-0.120528426,-0.349847748,-0.355967201,-0.124089623,-0.097558339,1.686177199,-0.305900806,-1.11694384,-0.255181109,-0.029078777,-0.158759792,-0.20585997,-0.003960679,-0.235641689,-0.193858307,-0.200820692,-0.418409507,-0.224490354,-0.394507499,1.138032832,-0.88024133,-0.429710343,0.434107289,-0.099185199,5.370642968,-0.749865455,0.106139083,-0.097709286,0.247068054,-0.296385329,0.521635061,0.130452235,-0.239403439,0.889263398,-0.099042587,-0.483960387,0.182538277,0.810538088,-0.651042567,-0.682927226,0.409555122,-0.477186216,-0.2623656,-0.815076839,0.289134675,0.314991042,-0.165991464,-0.24696214,3.330092905,-0.649811903,0.76134271,-0.332158505,-1.126111428,-0.005318802,-0.459000093,0.620124419,0.204303012,-0.411167369,-0.932933127,-0.256371114,-0.026257287,-0.446976773,0.312632588,0.190994485,-1.063400514,0.026634071,0.533655802,-0.881790321,0.308464071,-0.26413321,-0.363315035,-0.215050671,-0.71720482,0.934330727,-0.342421285,-0.002445922,-0.914898842,-0.609163038,0.521231192,-0.267257082,-0.298785282,0.605191398,0.053511454,0.735715171,1.627152134,-0.215682053,-0.532447317,0.614940705,-0.59882883,0.722948341,-0.363102485,-0.38693952,0.048288396,-0.209707004,0.248057461,0.740413426,-0.595877063,2.667481914,1.319606039,-0.495438121,1.374662045,-0.291085489,0.432071764,-0.15228304,-0.542462152,0.174702706,-0.433119557,-0.797336481,0.810302411,1.14380691,-0.795113585,-0.65422353,0.585801454,0.144885532,-0.309440445,-0.994039006,0.618007945,1.398525209,0.40515175,0.56075582,0.541375403,0.148310329,-0.102196318,3.616393707,-0.41028725,0.742933263,0.203997281,0.868415261,-0.342700844,-0.239143351,-0.183156561,3.844539999,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_535,2.667216016,-0.328500044,-0.120528426,-0.349847748,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,-1.11694384,-0.255181109,-0.05442599,-0.158759792,-0.20585997,0.078370536,-0.235641689,-0.193858307,-0.200820692,-0.418409507,-0.224490354,-0.394507499,0.802873909,-0.88024133,-0.429710343,0.434107289,-0.099185199,5.370642968,-0.218378973,0.106139083,-0.042014138,0.247068054,-0.405875215,0.164412708,-1.3325517,-0.239403439,0.889263398,-0.099042587,1.544948879,0.474844485,0.40908295,-0.348411269,-0.682927226,-0.312104429,-0.477186216,-0.2623656,-0.815076839,-0.057419544,0.314991042,-0.453708689,-0.24696214,3.330092905,-0.649811903,0.26551304,0.18986332,-0.722889663,-0.984466327,-0.457881668,0.746258717,0.204303012,-0.411167369,-0.932933127,-0.340155595,-0.877269743,-0.736856108,-0.332875009,0.144217442,-0.634726443,0.409804232,1.200528098,-0.881790321,0.316102659,-0.26413321,-0.363315035,-0.215050671,-0.779694779,0.934330727,-0.342421285,0.441162445,-0.483351067,0.035848916,0.108637979,-0.267257082,-0.253725318,0.253787426,1.435977365,-0.611785342,-0.727853298,0.008713295,-0.435013834,0.106871262,0.552961987,0.722948341,-0.363102485,-0.274112877,0.79502075,-0.209707004,0.245764621,0.059941275,-0.733677589,2.667481914,1.319606039,-1.406228393,1.374662045,-0.291085489,1.454980546,-0.216202749,-1.16116676,0.174702706,-0.433119557,-0.370522106,1.736234016,-0.440827523,0.501237233,-1.401460768,0.469450542,0.144885532,1.096329164,-0.986751431,1.149077562,1.398525209,0.40515175,1.1040585,0.172332015,0.337193485,-0.102196318,3.616393707,0.041750204,0.094817227,-0.066632593,0.868415261,-0.342700844,-0.239143351,-0.183156561,3.844539999,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_536,-0.327688651,-0.328500044,-0.120528426,-0.349847748,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,1.262095132,-0.255181109,-0.333245332,-0.158759792,-0.20585997,-0.539113575,-0.235641689,-0.193858307,-0.200820692,-0.418409507,-0.224490354,-0.394507499,0.467714987,-0.88024133,-0.429710343,-0.40255247,-0.363663725,-0.195469737,-1.281351937,0.603225343,-0.388979736,-0.652452462,-1.171324926,1.950524474,2.464050901,-0.239403439,-0.134279001,-0.099042587,-0.483960387,-1.13283966,-1.999647879,-1.65399284,1.361750008,1.492044449,1.015012595,-0.2623656,-1.342507458,-1.285618413,-0.07428345,-2.180012035,-0.531965576,-0.314016451,-0.649811903,-0.230316629,-0.508503516,0.117453256,0.48425496,0.967130801,-0.468802175,-0.347888431,-0.411167369,0.899794916,-0.325087285,1.675767624,-0.872823889,-0.244606077,0.710922806,-1.063400514,-0.769443964,-0.144844429,-0.881790321,-0.627224315,-0.26413321,0.661621379,-0.215050671,0.532915992,0.530509454,-0.342421285,-1.776879388,-0.914898842,-0.709488198,-0.097658628,3.854292485,-0.314322382,0.33728936,-2.18191742,2.181273228,0.449649418,-0.491185419,0.633827883,1.123010147,-0.59882883,1.344122195,-0.363102485,-0.132589904,-1.636443299,8.301609833,-0.007020977,1.527662948,-0.936500338,-0.285291999,0.635698066,0.857299128,-0.812539867,-0.291085489,-0.590837018,0.374614473,-1.16116676,0.507957354,1.410950204,-0.036937025,-0.997291363,-0.044668915,-1.93192589,2.334725419,-0.673020439,-1.322413224,-1.659449601,0.250593516,-0.664165337,-1.996481154,-0.748673208,-1.069152221,-0.012189679,1.60983572,-1.539831265,-0.25922125,-1.603032353,0.742933263,1.147711651,-0.582729672,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
